"","listing_id","Mean","Max","Min","Median","Std"
"31941",16133658,27,31,3,30,8
"31942",16133820,26,31,3,30,10
"31943",16134033,24,31,3,28,10
"31944",16134080,27,31,3,30,8
"31945",16134138,26,31,3,30,8
"31946",16134353,27,31,3,30,8
"31947",16134538,26,31,3,30,9
"31948",16134543,1,1,1,1,NA
"31949",16134689,12,24,1,12,16
"31950",16134712,28,31,3,30,8
"31951",16134760,25,31,3,28,8
"31952",16134761,6,11,1,6,7
"31953",16134782,28,31,3,30,8
"31954",16134812,26,31,3,30,10
"31955",16134837,26,31,3,30,8
"31956",16134936,27,31,3,30,8
"31957",16135006,27,31,3,30,8
"31958",16135038,27,31,3,30,8
"31959",16135069,26,31,3,30,9
"31960",16135202,26,31,3,30,10
"31961",16135230,26,31,3,30,8
"31962",16135266,26,31,3,30,8
"31963",16135395,26,31,3,30,8
"31964",16135477,24,31,9,28,10
"31965",16135595,24,31,1,30,12
"31966",16135722,28,31,3,30,8
"31967",16135723,16,16,16,16,NA
"31968",16135752,28,31,3,30,8
"31969",16135759,1,1,1,1,NA
"31970",16135774,26,31,3,30,8
"31971",16135791,28,31,3,30,8
"31972",16135798,27,31,3,30,8
"31973",16135882,14,20,9,14,8
"31974",16135884,26,31,3,30,9
"31975",16135898,25,31,3,30,9
"31976",16135984,27,31,3,30,8
"31977",16136042,27,31,3,30,9
"31978",16136123,24,31,3,30,11
"31979",16136163,27,31,3,30,8
"31980",16136221,27,31,3,30,9
"31981",16136278,27,31,3,30,8
"31982",16136345,1,1,1,1,NA
"31983",16136351,9,9,9,9,NA
"31984",16136425,21,31,1,29,13
"31985",16136457,3,3,3,3,NA
"31986",16136472,25,31,3,30,10
"31987",16136494,25,31,3,30,10
"31988",16136517,24,31,3,30,12
"31989",16136531,26,31,3,30,8
"31990",16136545,26,31,3,30,8
"31991",16136586,2,3,2,2,1
"31992",16136588,22,31,1,28,12
"31993",16136590,23,31,3,30,11
"31994",16136619,24,31,3,30,12
"31995",16136671,10,28,1,2,15
"31996",16136710,25,31,2,30,11
"31997",16136713,23,31,3,30,12
"31998",16136730,25,31,3,30,11
"31999",16136806,25,31,3,30,10
"32000",16136818,30,31,28,30,2
"32001",16136820,8,8,8,8,NA
"32002",16136944,27,31,3,30,8
"32003",16137025,26,31,3,30,9
"32004",16137093,29,31,20,31,3
"32005",16137176,27,31,3,30,8
"32006",16137189,26,31,3,30,9
"32007",16137248,25,31,3,30,10
"32008",16137272,26,31,3,30,9
"32009",16137358,28,31,3,30,8
"32010",16137384,27,31,3,30,8
"32011",16137467,27,31,3,30,8
"32012",16137495,26,31,3,30,10
"32013",16137503,25,31,3,29,9
"32014",16137537,22,28,16,23,6
"32015",16137600,24,31,1,30,12
"32016",16137616,2,4,1,2,2
"32017",16137635,28,31,22,28,4
"32018",16137680,23,31,3,30,12
"32019",16137798,27,31,3,30,9
"32020",16137802,25,31,3,30,10
"32021",16137814,27,31,3,30,8
"32022",16137859,24,31,3,29,10
"32023",16137897,10,31,1,4,13
"32024",16138077,24,31,3,30,11
"32025",16138090,26,31,3,30,9
"32026",16138172,2,2,2,2,NA
"32027",16138222,24,31,1,30,12
"32028",16138269,28,31,3,30,8
"32029",16138356,20,31,1,29,14
"32030",16138360,27,31,3,30,8
"32031",16138377,25,31,2,30,11
"32032",16138395,24,31,3,28,10
"32033",16138418,28,31,3,30,8
"32034",16138432,24,31,3,30,12
"32035",16138447,24,31,3,29,9
"32036",16138497,28,29,26,28,2
"32037",16138514,26,31,3,30,8
"32038",16138584,27,31,3,30,8
"32039",16138615,22,31,2,30,12
"32040",16138630,27,31,3,30,8
"32041",16138766,28,31,3,30,8
"32042",16138904,25,31,3,30,11
"32043",16138952,27,31,3,30,8
"32044",16138971,12,30,3,8,13
"32045",16139017,23,31,2,30,13
"32046",16139038,25,31,3,30,10
"32047",16139096,28,31,3,30,8
"32048",16139407,25,31,2,30,11
"32049",16139418,20,31,11,15,9
"32050",16139538,28,31,3,30,8
"32051",16139620,6,6,6,6,NA
"32052",16139645,28,31,3,30,8
"32053",16139894,20,31,3,28,12
"32054",16140142,8,13,3,8,7
"32055",16140623,7,7,7,7,NA
"32056",16140770,24,31,3,30,12
"32057",16141006,25,31,1,30,11
"32058",16141093,14,23,6,14,12
"32059",16142236,24,31,3,30,12
"32060",16144668,20,31,3,29,13
"32061",16145290,24,31,3,30,11
"32062",16145305,26,31,3,30,9
"32063",16145372,25,31,3,30,9
"32064",16145591,28,31,3,30,8
"32065",16145813,19,31,3,21,12
"32066",16146057,24,31,3,30,9
"32067",16146140,4,4,4,4,NA
"32068",16146206,28,31,3,30,8
"32069",16146251,26,31,3,30,9
"32070",16146269,27,31,3,30,8
"32071",16146385,27,31,3,30,8
"32072",16146395,26,31,3,30,9
"32073",16146577,25,31,3,30,10
"32074",16146579,27,31,3,30,8
"32075",16146655,22,31,3,30,12
"32076",16146661,25,31,3,30,9
"32077",16146698,23,31,3,30,11
"32078",16146855,22,31,2,30,13
"32079",16146872,27,31,11,30,8
"32080",16146900,26,31,3,30,9
"32081",16147053,26,31,3,30,9
"32082",16147165,29,31,22,30,3
"32083",16147242,27,31,3,30,8
"32084",16147279,25,31,3,30,11
"32085",16147309,26,31,3,30,9
"32086",16147369,27,31,3,30,8
"32087",16147418,27,31,3,30,8
"32088",16147421,4,6,2,4,3
"32089",16147445,15,15,15,15,NA
"32090",16147468,28,31,3,30,8
"32091",16147512,27,31,3,30,8
"32092",16147539,26,31,3,30,9
"32093",16147557,24,31,3,30,11
"32094",16147583,19,31,1,28,13
"32095",16147599,11,15,4,14,6
"32096",16147619,22,31,2,29,13
"32097",16147658,28,31,3,30,8
"32098",16147816,27,31,3,30,8
"32099",16147821,21,31,1,30,14
"32100",16147844,22,31,12,22,13
"32101",16147886,26,31,3,30,10
"32102",16147898,26,31,3,30,8
"32103",16147938,24,31,3,30,11
"32104",16148088,21,28,15,20,7
"32105",16148155,26,31,3,30,9
"32106",16148167,25,31,3,30,10
"32107",16148334,21,25,17,21,6
"32108",16148444,23,28,13,28,9
"32109",16148497,24,31,2,29,11
"32110",16148500,26,28,23,26,4
"32111",16148519,23,29,13,28,9
"32112",16148567,28,31,12,30,6
"32113",16148590,26,31,3,30,9
"32114",16148617,27,31,3,30,8
"32115",16148668,28,31,3,30,8
"32116",16148775,26,31,3,30,9
"32117",16148902,4,4,4,4,0
"32118",16148940,29,31,23,30,2
"32119",16149079,25,31,3,30,10
"32120",16149098,24,31,3,30,12
"32121",16149125,22,31,14,22,12
"32122",16149169,21,31,2,25,10
"32123",16149174,24,31,3,30,12
"32124",16149191,27,31,3,30,8
"32125",16149204,17,28,6,17,16
"32126",16149286,12,15,9,12,4
"32127",16149334,28,31,24,28,3
"32128",16149338,25,31,3,30,10
"32129",16149460,26,31,14,28,8
"32130",16149468,12,16,7,12,6
"32131",16149493,3,8,1,2,3
"32132",16149503,24,31,1,30,11
"32133",16149624,26,31,3,30,9
"32134",16149825,2,2,1,2,1
"32135",16149862,26,31,3,30,9
"32136",16149901,26,31,3,30,9
"32137",16150015,9,25,1,4,11
"32138",16150098,25,31,3,30,9
"32139",16150179,26,31,3,30,9
"32140",16150241,26,31,3,30,10
"32141",16150342,27,31,3,30,8
"32142",16150353,17,31,4,15,14
"32143",16150443,4,11,1,2,4
"32144",16150505,25,31,3,30,9
"32145",16150638,21,31,1,28,12
"32146",16150694,28,31,7,30,8
"32147",16150714,27,31,3,30,8
"32148",16150888,28,31,3,30,8
"32149",16150901,24,31,3,29,10
"32150",16150920,27,31,3,30,8
"32151",16150951,26,31,3,30,8
"32152",16151050,25,31,3,30,10
"32153",16151081,27,31,3,30,9
"32154",16151112,27,31,3,30,8
"32155",16151273,13,23,2,13,11
"32156",16151319,27,31,3,30,8
"32157",16151378,28,31,3,30,8
"32158",16151417,27,31,3,30,8
"32159",16151435,24,31,3,30,11
"32160",16151474,28,31,3,30,8
"32161",16151531,24,28,20,23,4
"32162",16151606,25,31,3,29,9
"32163",16151643,28,31,3,30,8
"32164",16151650,24,31,3,30,12
"32165",16151760,23,31,3,30,11
"32166",16151782,27,31,8,30,7
"32167",16151854,25,31,3,30,11
"32168",16151880,27,31,3,30,8
"32169",16151964,27,31,3,30,8
"32170",16151965,25,31,13,25,6
"32171",16152131,27,31,3,30,8
"32172",16152354,23,31,2,30,13
"32173",16152528,25,31,3,30,9
"32174",16152588,7,11,3,7,6
"32175",16152694,29,31,23,30,2
"32176",16152732,22,31,1,30,13
"32177",16152887,27,31,3,30,8
"32178",16152918,26,31,3,30,9
"32179",16153168,22,22,22,22,NA
"32180",16153341,25,31,3,30,10
"32181",16153472,22,31,3,28,13
"32182",16153561,1,1,1,1,NA
"32183",16158806,27,31,3,30,9
"32184",16159159,26,31,3,30,9
"32185",16159318,27,31,3,30,8
"32186",16159555,28,31,16,30,5
"32187",16159568,26,31,3,30,9
"32188",16160120,23,31,3,30,12
"32189",16160263,24,31,2,30,12
"32190",16160371,25,31,2,30,11
"32191",16160553,26,28,25,26,2
"32192",16160593,26,31,3,30,8
"32193",16160680,26,31,3,30,9
"32194",16160764,26,31,14,26,5
"32195",16160954,8,11,4,8,5
"32196",16161508,1,1,1,1,NA
"32197",16161926,25,31,1,29,10
"32198",16161938,28,31,3,30,8
"32199",16162298,24,31,3,30,11
"32200",16162300,26,31,3,30,8
"32201",16162454,21,31,3,30,13
"32202",16162550,22,31,1,30,13
"32203",16162654,27,31,3,30,8
"32204",16162759,16,23,1,18,7
"32205",16162781,15,28,2,15,18
"32206",16162853,27,31,3,30,8
"32207",16162972,25,31,3,30,11
"32208",16163036,6,10,2,6,6
"32209",16163057,25,31,1,30,11
"32210",16163093,24,31,3,30,11
"32211",16163301,24,31,2,30,11
"32212",16163350,22,31,1,30,13
"32213",16163357,24,31,3,30,10
"32214",16163465,25,31,3,30,11
"32215",16163486,23,31,1,30,12
"32216",16163528,28,31,3,30,8
"32217",16163570,23,31,1,30,12
"32218",16163623,28,31,3,30,8
"32219",16163633,24,31,2,30,11
"32220",16163649,22,31,3,30,12
"32221",16163682,28,31,3,30,8
"32222",16163728,26,31,3,30,9
"32223",16163762,27,31,3,30,8
"32224",16163775,26,31,3,30,8
"32225",16163778,12,12,12,12,NA
"32226",16163860,26,31,3,30,8
"32227",16163916,3,3,3,3,NA
"32228",16163950,23,23,23,23,NA
"32229",16163965,28,31,3,30,8
"32230",16164104,24,31,3,30,12
"32231",16164205,25,31,3,29,9
"32232",16164256,26,31,3,30,9
"32233",16164329,23,31,10,28,11
"32234",16164657,28,31,3,30,8
"32235",16164747,25,31,3,30,10
"32236",16164862,22,31,3,30,12
"32237",16164938,21,31,2,30,14
"32238",16164946,28,31,3,30,8
"32239",16164994,27,31,3,30,8
"32240",16165055,18,20,16,18,3
"32241",16165154,15,28,3,15,12
"32242",16165309,28,31,3,30,8
"32243",16165417,22,31,3,30,13
"32244",16165448,24,31,1,30,12
"32245",16165462,6,7,6,6,1
"32246",16165476,27,31,3,30,8
"32247",16165484,26,31,3,30,9
"32248",16165497,23,31,1,30,12
"32249",16165628,27,31,3,30,9
"32250",16165630,1,1,1,1,NA
"32251",16165644,25,31,1,30,11
"32252",16165648,23,31,3,30,13
"32253",16166042,27,31,3,30,8
"32254",16166063,24,31,3,30,10
"32255",16166077,27,31,15,30,6
"32256",16166108,21,22,19,22,2
"32257",16166513,4,4,3,4,1
"32258",16166658,9,16,1,7,5
"32259",16166675,28,31,3,30,8
"32260",16166777,6,9,2,6,5
"32261",16166869,29,31,27,29,3
"32262",16167033,27,31,3,30,8
"32263",16167045,26,31,3,30,10
"32264",16167121,3,4,2,3,1
"32265",16167185,23,31,3,28,10
"32266",16167288,28,31,15,30,5
"32267",16167319,2,3,2,2,1
"32268",16167347,27,31,3,30,8
"32269",16167459,2,2,2,2,NA
"32270",16167466,25,31,3,30,11
"32271",16167537,2,2,2,2,0
"32272",16167616,24,31,1,30,11
"32273",16167645,28,31,24,28,4
"32274",16167648,25,31,3,29,9
"32275",16167732,27,31,3,30,8
"32276",16167752,7,8,6,7,1
"32277",16167864,28,31,3,30,8
"32278",16167891,27,31,3,30,8
"32279",16167917,26,31,1,30,9
"32280",16167929,26,31,3,30,10
"32281",16167940,27,31,3,30,8
"32282",16168061,22,31,3,30,13
"32283",16168386,24,31,3,30,11
"32284",16168482,27,31,3,30,8
"32285",16168490,1,1,1,1,NA
"32286",16168512,2,3,2,2,1
"32287",16168648,25,31,3,30,11
"32288",16168674,26,31,3,30,8
"32289",16168779,2,3,1,2,1
"32290",16168859,6,6,6,6,NA
"32291",16169079,26,31,3,30,10
"32292",16169096,26,31,3,30,9
"32293",16169277,7,11,3,7,6
"32294",16169482,23,31,3,30,12
"32295",16169613,28,31,3,30,8
"32296",16169693,27,31,3,30,9
"32297",16169730,25,31,3,30,11
"32298",16169847,16,19,13,16,4
"32299",16170125,27,31,3,30,8
"32300",16170283,27,31,3,30,8
"32301",16170989,24,31,1,30,11
"32302",16175986,16,22,10,16,8
"32303",16176110,25,31,3,30,10
"32304",16176283,26,31,3,30,9
"32305",16176531,28,31,3,30,8
"32306",16176602,24,31,3,30,11
"32307",16176742,26,31,3,30,9
"32308",16177420,27,31,3,30,8
"32309",16177423,23,31,3,29,11
"32310",16177627,27,31,3,30,8
"32311",16177889,24,31,3,30,12
"32312",16177926,22,31,3,28,13
"32313",16177928,24,31,2,30,11
"32314",16177959,28,31,3,30,8
"32315",16177988,28,30,25,28,4
"32316",16178126,27,31,3,30,8
"32317",16178346,26,29,22,28,4
"32318",16178391,26,31,3,30,10
"32319",16178524,23,31,1,30,12
"32320",16178561,23,31,1,30,13
"32321",16178567,22,31,1,30,13
"32322",16178610,24,31,1,30,11
"32323",16178620,24,31,1,30,12
"32324",16178684,27,31,3,30,9
"32325",16178832,25,31,3,30,11
"32326",16178840,26,31,3,30,8
"32327",16178907,24,31,1,30,11
"32328",16178963,22,31,1,30,13
"32329",16179033,24,31,3,30,12
"32330",16179281,27,31,3,30,8
"32331",16179310,27,31,3,30,9
"32332",16179510,4,6,3,4,2
"32333",16179515,1,1,1,1,NA
"32334",16179537,14,25,2,14,16
"32335",16179576,25,31,3,30,9
"32336",16179728,23,31,1,30,11
"32337",16179747,3,5,1,3,3
"32338",16179851,9,9,9,9,NA
"32339",16180149,27,31,3,30,8
"32340",16180206,25,31,3,30,10
"32341",16180233,24,31,1,30,11
"32342",16180246,26,31,2,30,11
"32343",16180290,8,8,8,8,NA
"32344",16180309,26,31,3,30,8
"32345",16180385,26,31,3,30,8
"32346",16180419,12,16,8,12,6
"32347",16180499,11,18,4,11,10
"32348",16180523,27,31,3,30,8
"32349",16180628,24,31,2,30,11
"32350",16180855,26,31,3,30,10
"32351",16181029,1,1,1,1,NA
"32352",16181178,24,31,3,30,12
"32353",16181239,25,31,15,27,7
"32354",16181323,28,31,21,30,4
"32355",16181369,13,13,13,13,NA
"32356",16181395,27,31,3,30,9
"32357",16181480,24,31,3,30,11
"32358",16181514,26,31,3,30,10
"32359",16181539,4,5,2,4,2
"32360",16181599,26,31,3,28,8
"32361",16181707,24,31,3,30,11
"32362",16181876,26,31,3,30,9
"32363",16181959,27,31,3,30,8
"32364",16181963,9,9,9,9,NA
"32365",16181996,25,31,3,30,10
"32366",16182178,14,20,7,14,9
"32367",16182186,26,31,3,30,8
"32368",16182240,10,15,4,10,8
"32369",16182247,27,31,3,30,8
"32370",16182338,9,11,7,9,3
"32371",16182349,23,31,1,30,12
"32372",16182352,27,31,3,30,9
"32373",16182363,26,31,3,30,9
"32374",16182430,25,31,3,30,10
"32375",16182439,27,31,3,30,8
"32376",16182448,27,31,3,30,8
"32377",16182696,27,31,3,30,8
"32378",16182759,27,31,3,30,8
"32379",16182807,14,14,14,14,NA
"32380",16182835,1,1,1,1,NA
"32381",16182894,25,31,3,30,10
"32382",16182902,24,31,3,30,12
"32383",16182953,24,31,3,30,12
"32384",16182960,14,23,5,14,13
"32385",16183033,28,31,3,30,8
"32386",16183061,28,31,3,30,8
"32387",16183113,28,31,3,30,8
"32388",16183249,5,9,2,3,4
"32389",16183421,25,31,2,30,11
"32390",16183522,21,31,2,28,12
"32391",16183847,10,12,7,10,4
"32392",16184081,14,16,10,15,3
"32393",16184311,25,31,3,30,10
"32394",16184322,25,31,3,30,10
"32395",16184393,27,31,3,30,8
"32396",16184757,25,31,3,30,9
"32397",16184760,26,30,23,24,4
"32398",16184879,25,31,3,30,10
"32399",16184913,3,3,3,3,NA
"32400",16189425,26,31,3,30,8
"32401",16189531,27,31,3,30,8
"32402",16189556,26,31,19,26,6
"32403",16189966,12,12,12,12,NA
"32404",16190677,20,27,13,20,10
"32405",16190722,25,31,3,30,10
"32406",16190754,24,31,17,24,10
"32407",16190971,1,1,1,1,NA
"32408",16191085,26,31,3,30,9
"32409",16191311,27,31,3,30,9
"32410",16191600,27,28,25,28,2
"32411",16191830,25,31,3,30,11
"32412",16191853,27,31,3,30,8
"32413",16191888,25,31,3,30,9
"32414",16192079,27,31,3,30,8
"32415",16192125,25,31,3,30,9
"32416",16192162,29,31,19,30,3
"32417",16192197,27,31,5,30,9
"32418",16192270,24,31,2,30,12
"32419",16192315,22,31,1,30,12
"32420",16192442,6,6,6,6,NA
"32421",16192458,26,31,3,30,9
"32422",16192474,27,31,3,30,8
"32423",16192557,27,31,3,30,9
"32424",16192773,27,31,3,30,8
"32425",16192784,10,25,2,2,13
"32426",16193105,26,31,3,30,8
"32427",16193191,2,4,1,2,2
"32428",16193873,10,16,3,10,9
"32429",16193938,25,31,3,30,10
"32430",16193945,23,31,3,30,11
"32431",16193998,24,31,15,25,6
"32432",16194068,27,31,3,30,8
"32433",16194102,28,31,3,30,8
"32434",16194172,27,31,3,30,8
"32435",16194258,28,31,3,30,8
"32436",16194347,27,31,3,30,8
"32437",16194385,27,31,3,30,8
"32438",16194465,28,31,23,29,4
"32439",16194483,26,31,3,30,10
"32440",16194488,26,31,3,29,9
"32441",16194610,20,31,1,29,14
"32442",16194718,25,31,3,30,10
"32443",16194837,8,8,8,8,NA
"32444",16194889,24,31,2,30,11
"32445",16194961,13,13,13,13,NA
"32446",16194981,26,31,3,30,9
"32447",16195037,25,31,3,30,10
"32448",16195060,6,6,6,6,NA
"32449",16195211,27,31,3,30,8
"32450",16195313,9,11,7,9,3
"32451",16195552,26,31,3,30,8
"32452",16195553,27,31,1,30,9
"32453",16195589,17,30,1,21,15
"32454",16195708,17,17,17,17,NA
"32455",16195783,20,31,2,29,13
"32456",16195858,27,31,3,30,8
"32457",16195903,27,31,3,30,8
"32458",16195984,26,31,3,30,8
"32459",16196024,23,31,1,30,12
"32460",16196066,28,31,3,30,8
"32461",16196081,28,31,3,30,8
"32462",16196127,27,31,10,30,8
"32463",16196243,26,31,3,30,10
"32464",16196248,5,5,5,5,NA
"32465",16196327,27,31,3,30,8
"32466",16196417,26,31,3,30,9
"32467",16196522,3,5,1,3,3
"32468",16196568,27,31,3,30,8
"32469",16196651,7,8,6,7,1
"32470",16196698,27,31,3,30,8
"32471",16196764,21,31,2,30,13
"32472",16196769,3,3,3,3,NA
"32473",16196779,23,31,1,30,12
"32474",16196862,28,31,3,30,8
"32475",16196891,24,31,3,30,12
"32476",16196932,26,31,3,30,8
"32477",16197090,20,31,3,29,13
"32478",16197117,26,31,2,30,10
"32479",16197344,25,31,1,30,11
"32480",16197427,21,31,3,30,13
"32481",16197445,26,31,3,30,10
"32482",16197494,10,21,2,8,8
"32483",16197732,27,31,3,30,9
"32484",16197824,23,31,2,30,12
"32485",16197853,19,19,19,19,NA
"32486",16197972,12,18,5,12,9
"32487",16198257,24,31,3,30,12
"32488",16198327,26,31,3,30,8
"32489",16198350,26,31,3,30,10
"32490",16198569,26,31,9,29,8
"32491",16198608,8,14,1,8,9
"32492",16198697,4,7,1,4,4
"32493",16198759,23,31,3,30,12
"32494",16198790,24,31,3,30,12
"32495",16198900,25,31,3,30,10
"32496",16199049,24,31,3,30,11
"32497",16199434,27,31,3,30,9
"32498",16202983,25,31,3,30,11
"32499",16203594,20,21,20,20,1
"32500",16204311,19,28,2,27,15
"32501",16204717,28,31,3,30,8
"32502",16204853,26,31,3,30,9
"32503",16204967,26,31,3,30,9
"32504",16204977,27,31,3,30,8
"32505",16205016,6,8,5,6,2
"32506",16205170,14,28,5,8,13
"32507",16205281,25,31,3,30,10
"32508",16205511,25,31,3,30,9
"32509",16205546,27,31,3,30,8
"32510",16205632,4,5,2,4,2
"32511",16205851,18,28,11,16,8
"32512",16205852,8,14,1,8,9
"32513",16205987,6,6,6,6,NA
"32514",16206254,27,27,27,27,NA
"32515",16206435,26,31,3,30,8
"32516",16206466,7,12,2,7,7
"32517",16206500,25,31,3,30,11
"32518",16206592,9,15,3,9,8
"32519",16206820,26,31,3,30,9
"32520",16206932,28,31,3,30,8
"32521",16206984,27,31,3,30,9
"32522",16207076,27,31,3,30,8
"32523",16207158,27,31,3,30,9
"32524",16207252,25,31,2,30,10
"32525",16207292,17,28,6,17,16
"32526",16207503,27,31,3,30,8
"32527",16207652,25,31,3,30,10
"32528",16207714,27,31,3,30,8
"32529",16207770,23,31,3,30,12
"32530",16207865,11,18,4,11,10
"32531",16207908,24,29,19,24,7
"32532",16207955,28,30,25,28,3
"32533",16208039,27,31,3,30,8
"32534",16208047,27,31,3,30,8
"32535",16208051,24,31,2,30,11
"32536",16208172,11,21,5,8,9
"32537",16208261,27,31,3,30,8
"32538",16208274,27,31,3,30,8
"32539",16208331,25,31,3,30,9
"32540",16208350,13,25,2,12,10
"32541",16208370,23,31,2,30,13
"32542",16208471,25,31,3,30,10
"32543",16208544,24,31,3,30,11
"32544",16208570,25,31,3,30,10
"32545",16208584,24,31,17,24,7
"32546",16208587,8,19,3,3,9
"32547",16208617,21,31,1,30,14
"32548",16208852,27,31,3,30,8
"32549",16208878,1,1,1,1,NA
"32550",16208900,27,31,3,30,8
"32551",16208902,9,9,9,9,NA
"32552",16209026,27,31,3,30,9
"32553",16209061,24,31,3,30,12
"32554",16209078,6,12,1,6,8
"32555",16209152,12,24,3,10,8
"32556",16209157,8,12,4,8,6
"32557",16209328,23,28,18,23,7
"32558",16209944,27,31,3,30,8
"32559",16209955,6,6,6,6,NA
"32560",16209956,22,31,2,30,13
"32561",16210023,15,28,2,15,18
"32562",16210126,2,4,1,1,1
"32563",16210332,25,31,3,30,10
"32564",16210350,24,31,3,30,12
"32565",16210430,22,31,2,30,12
"32566",16210538,28,31,3,30,8
"32567",16210587,27,31,3,30,8
"32568",16210635,26,31,3,30,10
"32569",16210928,27,31,3,30,8
"32570",16210972,27,31,3,30,8
"32571",16210988,26,31,3,30,10
"32572",16211010,1,1,1,1,NA
"32573",16211062,24,28,21,24,4
"32574",16211404,22,31,3,30,12
"32575",16211545,23,31,3,30,11
"32576",16211665,28,31,20,30,5
"32577",16211931,26,31,3,30,9
"32578",16215097,25,31,2,30,11
"32579",16215415,15,15,15,15,NA
"32580",16215842,25,31,2,30,11
"32581",16215943,25,31,3,30,10
"32582",16216323,7,7,7,7,NA
"32583",16216432,26,31,3,30,10
"32584",16216438,26,31,3,30,9
"32585",16217987,24,31,3,30,10
"32586",16218433,2,3,1,2,1
"32587",16218622,26,31,3,30,9
"32588",16218740,20,31,3,28,12
"32589",16218943,24,31,1,30,12
"32590",16218980,27,31,3,30,8
"32591",16219110,24,31,3,30,11
"32592",16219212,26,31,3,30,10
"32593",16219355,23,31,3,30,12
"32594",16219487,24,31,3,30,12
"32595",16219560,21,28,18,18,6
"32596",16219572,24,31,3,30,10
"32597",16219723,23,31,1,30,12
"32598",16219880,26,31,3,30,9
"32599",16219891,27,31,3,30,8
"32600",16219920,25,31,3,30,10
"32601",16219929,17,21,10,21,6
"32602",16220022,27,31,3,30,8
"32603",16220134,28,31,3,30,8
"32604",16220376,27,31,3,30,8
"32605",16220380,27,31,3,30,8
"32606",16220383,28,28,28,28,NA
"32607",16220437,26,31,3,30,8
"32608",16220549,27,31,3,30,8
"32609",16220569,26,31,3,30,10
"32610",16220585,29,31,27,28,2
"32611",16220602,26,31,3,30,10
"32612",16220697,28,31,3,30,8
"32613",16220720,6,12,1,6,8
"32614",16220756,25,31,3,30,10
"32615",16220821,26,31,3,30,9
"32616",16220846,25,31,3,30,11
"32617",16220896,27,31,3,30,8
"32618",16220902,23,31,2,30,13
"32619",16221013,1,1,1,1,NA
"32620",16221015,21,31,1,30,13
"32621",16221104,26,31,3,30,9
"32622",16221233,27,31,3,30,8
"32623",16221272,24,31,3,30,11
"32624",16221273,26,31,14,30,7
"32625",16221276,27,31,3,30,8
"32626",16221356,28,31,3,30,8
"32627",16221455,17,28,1,23,14
"32628",16221522,28,31,3,30,8
"32629",16221604,2,2,2,2,NA
"32630",16221608,27,31,3,30,9
"32631",16221618,23,28,17,23,6
"32632",16221619,27,31,3,30,8
"32633",16221749,24,25,23,24,1
"32634",16221805,2,2,2,2,NA
"32635",16221848,27,31,3,30,8
"32636",16222018,19,31,5,20,13
"32637",16222329,24,31,17,26,6
"32638",16222475,26,31,3,30,10
"32639",16222514,28,31,3,30,8
"32640",16222819,2,3,2,2,1
"32641",16222858,28,31,3,30,8
"32642",16222966,24,31,3,30,11
"32643",16223151,8,8,8,8,NA
"32644",16223323,26,31,3,30,10
"32645",16223600,2,2,1,2,1
"32646",16223687,27,31,3,30,8
"32647",16223691,12,23,2,12,15
"32648",16223736,26,31,3,30,10
"32649",16223780,24,31,3,30,10
"32650",16223792,2,4,1,2,2
"32651",16223826,23,31,1,30,13
"32652",16224384,8,12,4,8,6
"32653",16224583,27,31,3,30,8
"32654",16224760,4,7,1,4,4
"32655",16225055,28,31,3,30,8
